Vehicle_ID,execution_target,latency_ms,energy_J,workload,workload_scaled,resource_utilization_pct,Vehicle_Type,Vehicle_Priority,fog_node,Slice_Type,offline_mode,Task_ID,task_size,requested_bandwidth_mbps,allocated_bandwidth_mbps,offload_success,handover_latency_ms,queue_length,AI_Optimization_Score,reward,execution_target_offline,latency_ms_offline,queue_length_offline,task_success_offline,chosen_target,cost_vehicle,cost_fog,cost_cloud,chosen_cost,alpha,beta,gamma,is_offline,eff_latency_ms,eff_energy_J
V003,vehicle,72.0,0.2237,1369872,1.369872,83.0,SUV,0,N334,mMTC,0,T2110,4077,273,56,1,12.46393786,2.2711,0.901893175,0.852723463,vehicle,72.0,2.2711,1,vehicle,28.581939266800624,30.55584433082391,31.86541295005606,28.581939266800624,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.96000000000001,0.19461900000000001
V545,cloud,71.11,0.2019,11687887,11.687887,84.66,Truck,0,N432,mMTC,1,T8743,2633,177,87,1,16.83806333,1.9576,0.741932051,0.669033479,fog,82.92239584021661,2.918254592629096,1,fog,33.06981982682178,27.09108400861755,24.567496830466652,27.09108400861755,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,71.11,0.2019
V351,fog,72.0,0.2189,8468033,8.468033,87.83,Truck,0,N279,eMBB,0,T3998,2107,91,91,1,13.35858635,1.7971,0.701193414,0.677271683,fog,72.0,1.7971,1,cloud,31.951987686027934,28.408224447466203,27.06098896125244,27.06098896125244,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.247357
V905,fog,58.0,0.1929,4605510,4.60551,85.28,Truck,0,N382,mMTC,1,T215,1470,269,159,1,16.35227933,2.7206,0.716779872,0.753417126,fog,67.28663862961534,3.986048363589449,1,fog,24.271228210953986,23.836393039661996,23.916216643703933,23.836393039661996,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.1929
V537,vehicle,59.13,0.1877,4287786,4.287786,87.83,Motorcycle,1,N340,eMBB,0,T10766,7698,53,53,1,14.78683176,1.9729,0.836948884,0.821230925,vehicle,59.13,1.9729,1,fog,22.28982943231625,22.072293854784487,22.23433508950533,22.072293854784487,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,59.13,0.1877
V345,cloud,66.75,0.2155,34443338,34.443338,84.94,Motorcycle,1,N13,eMBB,1,T4000,7666,296,159,1,15.76886782,2.6037,0.700254143,0.616909941,fog,79.02839881722353,3.849116585926613,1,fog,48.5292479130489,24.020837375976015,20.83388646776813,24.020837375976015,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,66.75,0.2155
V995,vehicle,65.12,0.2182,2595900,2.5959,87.83,Truck,1,N303,URLLC,0,T4666,1018,156,156,1,14.01582256,1.7395,0.951237777,0.787916381,vehicle,65.12,1.7395,1,vehicle,23.888719414322495,24.72606203413846,25.423085899546738,23.888719414322495,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,60.561600000000006,0.189834
V482,vehicle,59.95,0.24,2832200,2.8322,85.51,Truck,1,N44,URLLC,0,T5961,1400,264,166,1,14.46142331,1.7176,0.898239426,0.805461968,vehicle,59.95,1.7176,1,vehicle,22.089080627269798,22.72178483406026,23.29697036850539,22.089080627269798,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,55.7535,0.20879999999999999
V576,vehicle,58.0,0.1965,5558868,5.558868,87.83,Sedan,1,N105,URLLC,0,T9625,4788,148,148,0,13.95510616,1.5,0.961387288,0.829981187,vehicle,58.0,1.5,1,cloud,22.310402009609096,21.37561347765408,21.18724773798268,21.18724773798268,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.222045
V034,fog,67.3,0.24,6220401,6.220401,86.32,Motorcycle,0,N160,URLLC,0,T4412,7689,298,226,1,12.17145793,2.2882,0.845968312,0.73389433,fog,67.3,2.2882,1,cloud,28.878133870742708,27.200030519373247,26.727580565378087,26.727580565378087,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,72.011,0.27119999999999994
V032,cloud,59.95,0.2081,36143802,36.143802,83.0,Sedan,1,N154,mMTC,1,T5618,8146,235,47,1,15.33471269,1.9198,0.754250769,0.600203081,fog,67.34099791153194,2.876767211374988,1,fog,47.33047225135861,22.173593142190846,18.743229938003626,22.173593142190846,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,59.95,0.2081
V232,cloud,58.0,0.2076,13024330,13.02433,87.62,Truck,1,N242,URLLC,0,T5876,3545,234,226,1,12.68463417,2.565,0.757425694,0.673034849,cloud,58.0,2.565,1,cloud,24.57110110512836,19.968408086617945,18.015039619276656,18.015039619276656,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.234588
V964,vehicle,62.12,0.1856,7582391,7.582391,86.66,Truck,0,N181,eMBB,0,T652,3281,261,212,1,11.1458958,2.056,0.731283365,0.779418817,vehicle,62.12,2.056,1,cloud,27.212687672207927,24.748560198557072,23.87194816931101,23.87194816931101,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.4684,0.20972799999999997
V193,vehicle,69.75,0.1928,937454,0.937454,83.7,Motorcycle,1,N14,mMTC,0,T2349,4618,260,88,1,14.87283378,2.7001,0.873386489,0.917561955,vehicle,69.75,2.7001,1,vehicle,24.88495007763831,26.910117350129557,28.20008798804149,24.88495007763831,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,64.8675,0.167736
V334,fog,62.4,0.2343,6668154,6.668154,87.34,Truck,0,N180,URLLC,0,T102,6073,165,152,1,12.06266408,1.6817,0.958517374,0.743464844,fog,62.4,1.6817,1,cloud,26.9671494048085,25.108314326636986,24.524493152771118,24.524493152771118,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.768,0.26475899999999997
V004,vehicle,58.0,0.2215,3847987,3.847987,83.0,Motorcycle,1,N377,URLLC,1,T10861,4927,254,30,1,16.64275151,2.5705,0.967148568,0.791508812,vehicle,65.38277473530886,3.2186993214356074,1,vehicle,21.721743508813212,21.757730412316597,22.036775235759045,21.721743508813212,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,53.940000000000005,0.192705
V205,vehicle,58.0,0.2057,2062275,2.062275,84.05,SUV,1,N292,URLLC,1,T2908,775,200,79,1,16.72357146,2.4508,0.886622517,0.787605355,vehicle,71.2975349028176,3.23229298197799,1,vehicle,21.09656258474125,22.144643423807544,22.911053807402517,21.09656258474125,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,53.940000000000005,0.178959
V515,vehicle,64.57,0.1924,3597073,3.597073,87.83,SUV,0,N264,eMBB,1,T6577,2059,76,76,0,16.48918634,2.4434,0.955151521,0.827500218,vehicle,80.1906013084953,3.487883967460613,1,vehicle,26.581251993634936,26.80058665149287,27.22811691761793,26.581251993634936,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,60.05009999999999,0.16738799999999998
V800,cloud,68.66,0.2257,20435679,20.435679,87.83,Truck,0,N168,URLLC,0,T7453,8217,82,82,1,13.2209522,2.5395,0.883656477,0.67238608,cloud,68.66,2.5395,1,cloud,39.3586235414816,26.13580798186546,23.577544506075526,23.577544506075526,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,73.4662,0.25504099999999996
V307,fog,58.0,0.1928,10653300,10.6533,87.83,Truck,0,N214,eMBB,0,T4510,3325,91,91,1,11.0927397,2.4305,0.728011994,0.729008702,fog,58.0,2.4305,1,cloud,26.60062344773842,22.368725517804748,20.620952946971823,20.620952946971823,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.21786399999999997
V110,vehicle,62.94,0.2255,2029025,2.029025,84.21,Truck,0,N150,mMTC,1,T2517,7325,281,118,1,16.56991138,2.2551,0.850841102,0.804563964,vehicle,72.75841325499714,3.1769988287319326,1,vehicle,25.26652868123509,26.545128412766466,27.47467518233554,25.26652868123509,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.5342,0.196185
V431,fog,72.0,0.1925,27030432,27.030432,84.21,SUV,0,N16,URLLC,0,T7597,8592,107,45,1,13.56910489,1.6111,0.756999209,0.678538776,fog,72.0,1.6111,1,cloud,48.03368449957425,27.438710686396796,24.75099505270062,24.75099505270062,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.217525
V078,cloud,58.31,0.24,21625329,21.625329,87.83,Sedan,1,N91,URLLC,1,T4891,5133,109,109,1,16.79992891,1.5,0.768834382,0.610889532,fog,66.5090682836501,1.8692531578529348,1,fog,32.44861169467175,20.13771537485165,18.164997032138174,20.13771537485165,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.31,0.24
V085,fog,61.85,0.24,6818487,6.818487,87.0,SUV,1,N120,eMBB,1,T4735,6331,262,227,1,16.78171986,2.6385,0.867303396,0.718676301,fog,74.00970576239997,3.811972710086323,0,fog,24.264417315900406,22.504644095300183,21.93648883578194,22.504644095300183,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,61.85,0.24
V287,cloud,62.4,0.1948,27521312,27.521312,87.83,Motorcycle,0,N444,eMBB,1,T3839,9451,54,54,1,16.11805673,2.2427,0.767478014,0.647148589,fog,72.46575184147818,2.842245861137424,1,fog,44.10244706215911,23.814422522909812,21.48023651623593,23.814422522909812,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,62.4,0.1948
V083,fog,66.48,0.2375,16311103,16.311103,87.83,Sedan,0,N253,eMBB,0,T7188,6379,132,132,1,12.76669335,2.4767,0.711330143,0.684265796,fog,66.48,2.4767,1,cloud,33.88859046003728,25.284856289139988,22.811089480875893,22.811089480875893,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,71.13360000000002,0.268375
V992,fog,62.4,0.1947,14956620,14.95662,87.83,Sedan,0,N60,mMTC,0,T2120,8365,75,75,1,13.31058637,2.0668,0.798596433,0.753038191,fog,62.4,2.0668,1,cloud,30.51787941104181,23.725343974593237,21.404316509446986,21.404316509446986,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.768,0.22001099999999998
V790,vehicle,70.56,0.2121,6932520,6.93252,84.64,Sedan,1,N266,eMBB,1,T7336,3930,231,113,1,16.10682003,1.5929,0.817996823,0.795548185,vehicle,77.88468918830911,2.018435723595287,1,fog,27.704107631979692,25.62028710341405,24.935276537397996,25.62028710341405,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,70.56,0.2121
V895,fog,72.0,0.2098,5140188,5.140188,87.83,Truck,1,N409,eMBB,0,T9423,1332,178,178,1,12.90153203,1.6032,0.942082288,0.711181646,fog,72.0,1.6032,1,cloud,27.495340870882085,26.631460778395876,26.540274798061468,26.540274798061468,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.23707399999999995
V399,cloud,62.12,0.1928,28992091,28.992091,87.83,SUV,0,N31,eMBB,0,T6368,7379,86,86,1,12.01695648,2.3323,0.983518086,0.645423072,cloud,62.12,2.3323,1,cloud,45.56199595912825,23.71865473619773,21.393295190838376,21.393295190838376,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.4684,0.21786399999999997
V324,fog,64.57,0.2209,6395570,6.39557,86.48,Sedan,0,N21,URLLC,0,T1471,1445,236,185,1,14.34080757,2.0002,0.850658486,0.678330138,fog,64.57,2.0002,1,cloud,27.781840759709944,26.04930349107719,25.537061492699202,25.537061492699202,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,69.0899,0.24961699999999998
V520,fog,64.57,0.2019,21710850,21.71085,85.43,Motorcycle,0,N219,URLLC,1,T6743,8050,255,157,0,16.61692864,1.7012,0.821716331,0.69366157,fog,72.53941598179023,2.3154902664678825,1,fog,38.83068224463212,24.594675597266008,22.18639677398568,24.594675597266008,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,64.57,0.2019
V917,vehicle,62.12,0.2196,8233170,8.23317,87.57,Motorcycle,0,N81,URLLC,0,T9051,4499,143,137,1,15.17617878,2.0799,0.995892648,0.77372978,vehicle,62.12,2.0799,1,cloud,27.488017163113412,24.58566656920585,23.498146392119985,23.498146392119985,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.4684,0.24814799999999995
V923,fog,72.0,0.2091,13241948,13.241948,87.83,Truck,0,N289,URLLC,0,T1111,9838,200,200,1,14.42036702,1.5238,0.716162389,0.719370136,fog,72.0,1.5238,1,cloud,33.64416589657792,27.344051650472924,24.670450790624347,24.670450790624347,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.236283
V006,vehicle,71.65,0.2298,1897266,1.897266,87.83,Sedan,0,N31,eMBB,0,T8792,8358,53,53,1,11.58305896,2.1975,0.945793999,0.7990757,vehicle,71.65,2.1975,1,vehicle,28.693272302871648,30.25041977679884,31.357518418502973,28.693272302871648,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.6345,0.199926
V732,fog,64.85,0.24,5552016,5.552016,85.12,SUV,0,N498,mMTC,0,T6376,2568,76,43,1,14.69004336,1.7903,0.848881099,0.753910425,fog,64.85,1.7903,1,cloud,27.543903375007947,26.395013942194318,26.16516421593484,26.16516421593484,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,69.3895,0.27119999999999994
V466,cloud,68.11,0.1831,25140529,25.140529,84.21,Truck,0,N234,mMTC,1,T3596,5323,181,76,1,16.9403231,2.478,0.962184933,0.644627674,fog,82.23573027601944,3.4143915475613222,1,fog,44.180008500310684,25.953399041078868,23.411324972211357,25.953399041078868,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,68.11,0.1831
V098,fog,61.58,0.2314,13297275,13.297275,87.83,SUV,0,N474,URLLC,0,T7204,8475,59,59,1,11.84050409,1.8441,0.957343688,0.693050626,fog,61.58,1.8441,1,cloud,28.806116245046372,23.4104732884726,21.12071370578556,21.12071370578556,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,65.8906,0.261482
V267,fog,58.0,0.2317,1973358,1.973358,83.0,Motorcycle,0,N405,mMTC,0,T2190,666,165,35,1,14.10997791,2.0326,0.945839972,0.766920974,fog,58.0,2.0326,1,vehicle,23.26806690329692,24.48131806272153,25.354782102503084,23.26806690329692,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,53.940000000000005,0.20157899999999998
V358,fog,68.11,0.1829,10099899,10.099899,84.97,Sedan,0,N36,mMTC,1,T10113,2439,273,148,1,16.26423843,1.5,0.991969016,0.690244524,fog,81.65289645252506,2.0610387935270147,1,fog,30.96040241249536,26.404836767868044,24.551297184099443,26.404836767868044,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,68.11,0.1829
V869,fog,68.66,0.1939,13111838,13.111838,83.97,Sedan,1,N449,mMTC,1,T10651,6179,181,69,1,15.44461171,1.5345,0.944483075,0.712554354,fog,75.80506162679337,1.8835159655960565,1,fog,29.05093036966706,23.610635566327268,21.30180683818477,23.610635566327268,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,68.66,0.1939
V799,cloud,58.0,0.2097,24925050,24.92505,84.77,SUV,1,N132,URLLC,0,T8004,4995,104,53,1,15.18209445,1.951,0.849082126,0.624372249,cloud,58.0,1.951,1,cloud,35.53667113648572,20.045256109938162,18.080557593697293,18.080557593697293,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.23696099999999998
V381,fog,66.75,0.1904,12888432,12.888432,87.83,Truck,0,N324,eMBB,1,T10932,5904,83,83,1,15.2149045,2.0648,0.846355702,0.743935806,fog,75.64749627135366,3.021294356747763,1,fog,31.19607610466481,25.353913045175247,22.874688618047085,25.353913045175247,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,66.75,0.1904
V632,vehicle,71.38,0.1838,310178,0.310178,85.03,Sedan,1,N346,eMBB,0,T10595,1226,297,164,1,13.15694691,2.221,0.981179341,0.972187371,vehicle,71.38,2.221,1,vehicle,25.196098461586455,27.704801722010373,29.23502518497206,25.196098461586455,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.3834,0.159906
V382,vehicle,72.0,0.209,4016157,4.016157,84.98,SUV,1,N132,URLLC,0,T2953,7009,298,162,1,12.76155107,1.8198,0.757499202,0.788946535,vehicle,72.0,1.8198,1,fog,27.011933884730638,26.938945507573095,27.228587593953606,26.938945507573095,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,72.0,0.209
V491,vehicle,72.0,0.1912,1003515,1.003515,83.3,SUV,1,N497,eMBB,1,T9301,2235,204,56,1,15.85616693,2.3446,0.903050416,0.91752754,vehicle,81.69560780315118,3.000337757956044,0,vehicle,25.713758972604058,27.757708191838958,29.066866117834028,25.713758972604058,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,66.96000000000001,0.16634400000000002
V119,fog,71.38,0.1936,16185870,16.18587,83.0,Truck,1,N9,eMBB,1,T9757,6705,249,46,1,15.86068037,2.5595,0.850704117,0.73713966,fog,85.71195560571158,3.170848032307001,1,fog,32.61028504915984,24.560358658754446,22.157855285464425,24.560358658754446,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,71.38,0.1936
V901,vehicle,58.0,0.1885,2474310,2.47431,87.14,Motorcycle,1,N30,eMBB,1,T5737,2462,226,201,1,16.20243391,2.455,0.947053158,0.874212167,vehicle,63.97148167846297,3.6005629608235017,1,vehicle,21.235145184509403,22.049614168639245,22.703508754076584,21.235145184509403,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,53.940000000000005,0.163995
V251,vehicle,60.49,0.1923,1653164,1.653164,87.12,Sedan,0,N115,eMBB,1,T10090,5821,256,227,1,16.47944332,1.5,0.88979987,0.881109871,vehicle,67.48362921863705,2.230043174203389,1,vehicle,24.128651402514368,25.60230046084864,26.613565690138294,24.128651402514368,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,56.255700000000004,0.167301
V524,cloud,67.84,0.2037,10499760,10.49976,86.6,Sedan,1,N301,URLLC,0,T9755,2160,61,49,1,14.06805439,2.0655,0.898934801,0.653959932,cloud,67.84,2.0655,1,cloud,28.088517282255058,23.71344965261991,21.913376177915513,21.913376177915513,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,72.5888,0.23018099999999997
V010,fog,58.0,0.1965,9070340,9.07034,83.84,Sedan,0,N4,URLLC,0,T6514,3571,255,92,1,14.00909777,1.5768,0.852448703,0.758224152,fog,58.0,1.5768,1,cloud,25.990776028573762,22.754147906501107,21.485305605815558,21.485305605815558,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.222045
V197,cloud,69.75,0.24,23633268,23.633268,86.64,SUV,1,N325,URLLC,1,T7810,9572,299,242,1,15.78977107,1.7552,0.95943971,0.58384914,fog,85.094122043217,2.560201918147296,0,fog,39.22411429071146,24.062418692485473,21.70602891810856,24.062418692485473,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,69.75,0.24
V604,vehicle,70.56,0.2006,4540328,4.540328,87.83,SUV,0,N237,URLLC,0,T6836,7748,121,121,0,14.89978358,2.7241,0.729533505,0.781315179,vehicle,70.56,2.7241,1,fog,29.48126358762049,29.003002031069105,29.1244499590752,29.003002031069105,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,70.56,0.2006
V082,cloud,59.13,0.2025,19684605,19.684605,86.21,Motorcycle,1,N23,mMTC,1,T3959,4749,281,208,1,15.21180126,1.6257,0.921744433,0.66094923,fog,66.62660188009092,2.34564908480407,1,fog,30.883493081391713,20.39623396814292,18.398980735836094,20.39623396814292,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,59.13,0.2025
V784,fog,69.47,0.1936,7251552,7.251552,87.83,Truck,0,N16,URLLC,1,T3593,2464,113,113,1,15.77475602,2.0894,0.99335221,0.75340779,fog,83.21894081687046,2.917998778304151,1,fog,30.269447464625095,27.76397306364189,26.903970204404995,27.76397306364189,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,69.47,0.1936
V588,vehicle,59.13,0.1944,1801800,1.8018,83.0,Truck,1,N22,eMBB,1,T399,2730,221,46,1,16.34003205,2.2446,0.790335031,0.898128588,vehicle,67.15556217649394,3.064456336220782,1,vehicle,21.411003350136003,22.629679120276197,23.48333636541708,21.411003350136003,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,54.9909,0.169128
V798,vehicle,72.0,0.2164,1916811,1.916811,83.26,SUV,1,N485,mMTC,0,T9052,5031,265,71,1,13.02797094,2.3543,0.977470844,0.8281036,vehicle,72.0,2.3543,1,vehicle,26.112280225818534,27.515218472108327,28.51564950069461,26.112280225818534,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.96000000000001,0.18826800000000002
V240,cloud,72.0,0.2151,16013214,16.013214,87.83,Truck,0,N72,eMBB,0,T10265,4374,68,68,1,13.25349772,2.1685,0.835171733,0.663713269,cloud,72.0,2.1685,1,cloud,36.12735772683129,27.36480629038271,24.68818677260488,24.68818677260488,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.243063
V291,fog,72.0,0.2085,3181920,3.18192,85.32,Sedan,0,N304,mMTC,0,T5435,947,122,73,1,11.56389164,1.5,0.797410931,0.743555976,fog,72.0,1.5,1,vehicle,29.438205535804077,30.00550049414346,30.637612832366212,29.438205535804077,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.96000000000001,0.181395
V212,vehicle,67.84,0.1898,1894810,1.89481,87.57,Truck,0,N446,URLLC,0,T8135,2129,167,160,1,14.46968085,1.8651,0.778990061,0.899763736,vehicle,67.84,1.8651,1,vehicle,27.161813072593112,28.637606137778192,29.68652214372724,27.161813072593112,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,63.09120000000001,0.165126
V718,fog,58.0,0.1827,14209628,14.209628,83.0,Truck,1,N481,URLLC,0,T1672,4958,285,40,1,11.21565364,2.1139,0.749466194,0.73688283,fog,58.0,2.1139,1,cloud,25.04651645099631,19.969748901576196,18.015915573583605,18.015915573583605,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.206451
